Tarih,Cadde,Enlem,Boylam,Yogunluk,Renk,Durum,Saat,Gun
2025-09-28 17:09:20.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,17,6
2025-10-11 01:26:36.274093,Yeşildere Caddesi,38.405,27.155,21,Yesil,Acik,1,5
2025-09-11 07:04:35.274093,Yeşildere Caddesi,38.405,27.155,81,Kirmizi,Cok Yogun,7,3
2025-12-08 18:36:21.274093,Manas Bulvarı,38.45,27.2,88,Kirmizi,Cok Yogun,18,0
2025-10-30 10:42:02.274093,Talatpaşa Bulvarı,38.432,27.142,26,Yesil,Acik,10,3
2025-10-24 02:34:03.274093,Manas Bulvarı,38.45,27.2,17,Yesil,Acik,2,4
2025-06-29 03:46:42.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,3,6
2025-09-06 15:11:51.274093,Talatpaşa Bulvarı,38.432,27.142,54,Turuncu,Akici Yogun,15,5
2025-08-10 21:50:48.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,21,6
2025-12-04 21:48:45.274093,Manas Bulvarı,38.45,27.2,17,Yesil,Acik,21,3
2025-08-09 15:21:27.274093,Talatpaşa Bulvarı,38.432,27.142,57,Turuncu,Akici Yogun,15,5
2025-11-05 11:18:33.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,11,Yesil,Acik,11,2
2025-07-28 03:22:35.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,3,0
2025-09-03 06:18:58.274093,Yeşildere Caddesi,38.405,27.155,13,Yesil,Acik,6,2
2025-07-12 17:25:41.274093,Manas Bulvarı,38.45,27.2,24,Yesil,Acik,17,5
2025-11-21 09:24:10.274093,Altınyol (Anadolu Cad.),38.456,27.175,83,Kirmizi,Cok Yogun,9,4
2025-12-07 15:49:55.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,63,Turuncu,Akici Yogun,15,6
2025-10-23 16:47:01.274093,Manas Bulvarı,38.45,27.2,17,Yesil,Acik,16,3
2025-12-10 09:11:36.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,77,Kirmizi,Cok Yogun,9,2
2025-09-21 14:11:49.274093,Manas Bulvarı,38.45,27.2,48,Turuncu,Akici Yogun,14,6
2025-08-03 19:27:33.274093,Manas Bulvarı,38.45,27.2,16,Yesil,Acik,19,6
2025-07-31 02:48:02.274093,Talatpaşa Bulvarı,38.432,27.142,29,Yesil,Acik,2,3
2025-07-19 11:53:11.274093,Yeşildere Caddesi,38.405,27.155,19,Yesil,Acik,11,5
2025-08-28 20:52:19.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,20,3
2025-10-18 12:01:37.274093,Yeşildere Caddesi,38.405,27.155,21,Yesil,Acik,12,5
2025-11-03 10:34:02.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,10,0
2025-09-05 01:28:03.274093,Manas Bulvarı,38.45,27.2,26,Yesil,Acik,1,4
2025-11-12 00:30:40.274093,Altınyol (Anadolu Cad.),38.456,27.175,13,Yesil,Acik,0,2
2025-11-10 05:56:41.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,23,Yesil,Acik,5,0
2025-11-19 01:53:54.274093,Altınyol (Anadolu Cad.),38.456,27.175,23,Yesil,Acik,1,2
2025-09-12 23:30:05.274093,Manas Bulvarı,38.45,27.2,19,Yesil,Acik,23,4
2025-09-26 22:58:00.274093,Altınyol (Anadolu Cad.),38.456,27.175,13,Yesil,Acik,22,4
2025-10-12 20:33:43.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,20,6
2025-07-21 22:14:37.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,17,Yesil,Acik,22,0
2025-11-29 19:47:20.274093,Yeşildere Caddesi,38.405,27.155,19,Yesil,Acik,19,5
2025-08-10 05:38:21.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,5,6
2025-07-03 21:45:37.274093,Talatpaşa Bulvarı,38.432,27.142,25,Yesil,Acik,21,3
2025-11-28 18:58:21.274093,Talatpaşa Bulvarı,38.432,27.142,71,Kirmizi,Cok Yogun,18,4
2025-12-25 09:47:57.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,60,Turuncu,Akici Yogun,9,3
2025-08-25 22:12:16.274093,Yeşildere Caddesi,38.405,27.155,12,Yesil,Acik,22,0
2025-07-26 08:14:55.274093,Altınyol (Anadolu Cad.),38.456,27.175,22,Yesil,Acik,8,5
2025-08-18 23:25:37.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,23,0
2025-09-12 13:36:40.274093,Talatpaşa Bulvarı,38.432,27.142,15,Yesil,Acik,13,4
2025-11-11 20:57:55.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,20,1
2025-09-06 21:18:46.274093,Altınyol (Anadolu Cad.),38.456,27.175,10,Yesil,Acik,21,5
2025-11-10 13:15:23.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,12,Yesil,Acik,13,0
2025-10-12 01:07:51.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,1,6
2025-10-01 09:48:18.274093,Yeşildere Caddesi,38.405,27.155,77,Kirmizi,Cok Yogun,9,2
2025-11-10 04:35:59.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,20,Yesil,Acik,4,0
2025-12-20 22:41:09.274093,Talatpaşa Bulvarı,38.432,27.142,12,Yesil,Acik,22,5
2025-11-12 05:45:41.274093,Manas Bulvarı,38.45,27.2,23,Yesil,Acik,5,2
2025-08-19 03:21:41.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,24,Yesil,Acik,3,1
2025-09-05 09:05:47.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,79,Kirmizi,Cok Yogun,9,4
2025-11-28 08:05:33.274093,Manas Bulvarı,38.45,27.2,69,Turuncu,Akici Yogun,8,4
2025-07-14 05:49:25.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,5,0
2025-08-20 16:26:08.274093,Manas Bulvarı,38.45,27.2,14,Yesil,Acik,16,2
2025-07-16 11:55:41.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,26,Yesil,Acik,11,2
2025-10-20 01:59:36.274093,Manas Bulvarı,38.45,27.2,28,Yesil,Acik,1,0
2025-11-10 12:29:11.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,19,Yesil,Acik,12,0
2025-10-17 20:45:02.274093,Yeşildere Caddesi,38.405,27.155,27,Yesil,Acik,20,4
2025-10-23 20:45:04.274093,Talatpaşa Bulvarı,38.432,27.142,14,Yesil,Acik,20,3
2025-11-29 00:20:06.274093,Manas Bulvarı,38.45,27.2,29,Yesil,Acik,0,5
2025-12-11 20:56:15.274093,Manas Bulvarı,38.45,27.2,26,Yesil,Acik,20,3
2025-11-23 17:27:48.274093,Manas Bulvarı,38.45,27.2,10,Yesil,Acik,17,6
2025-08-11 08:58:35.274093,Manas Bulvarı,38.45,27.2,86,Kirmizi,Cok Yogun,8,0
2025-08-21 16:11:52.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,16,3
2025-08-23 23:41:33.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,23,5
2025-09-10 08:15:40.274093,Manas Bulvarı,38.45,27.2,85,Kirmizi,Cok Yogun,8,2
2025-10-12 22:35:40.274093,Talatpaşa Bulvarı,38.432,27.142,23,Yesil,Acik,22,6
2025-12-12 22:42:37.274093,Yeşildere Caddesi,38.405,27.155,15,Yesil,Acik,22,4
2025-10-17 14:07:13.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,14,4
2025-09-28 14:01:24.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,43,Turuncu,Akici Yogun,14,6
2025-11-12 08:37:09.274093,Yeşildere Caddesi,38.405,27.155,88,Kirmizi,Cok Yogun,8,2
2025-09-16 05:41:02.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,19,Yesil,Acik,5,1
2025-10-16 19:10:20.274093,Altınyol (Anadolu Cad.),38.456,27.175,83,Kirmizi,Cok Yogun,19,3
2025-06-29 20:53:32.274093,Altınyol (Anadolu Cad.),38.456,27.175,28,Yesil,Acik,20,6
2025-08-07 06:02:07.274093,Talatpaşa Bulvarı,38.432,27.142,15,Yesil,Acik,6,3
2025-07-06 06:34:34.274093,Talatpaşa Bulvarı,38.432,27.142,14,Yesil,Acik,6,6
2025-11-18 01:15:34.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,17,Yesil,Acik,1,1
2025-09-07 16:37:01.274093,Talatpaşa Bulvarı,38.432,27.142,51,Turuncu,Akici Yogun,16,6
2025-10-16 15:30:59.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,17,Yesil,Acik,15,3
2025-12-23 00:52:59.274093,Manas Bulvarı,38.45,27.2,24,Yesil,Acik,0,1
2025-07-13 18:27:48.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,18,6
2025-10-03 01:42:48.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,10,Yesil,Acik,1,4
2025-07-11 10:07:36.274093,Manas Bulvarı,38.45,27.2,26,Yesil,Acik,10,4
2025-11-12 05:54:06.274093,Talatpaşa Bulvarı,38.432,27.142,18,Yesil,Acik,5,2
2025-08-31 15:35:05.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,62,Turuncu,Akici Yogun,15,6
2025-12-07 19:28:08.274093,Yeşildere Caddesi,38.405,27.155,11,Yesil,Acik,19,6
2025-09-24 00:00:28.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,10,Yesil,Acik,0,2
2025-08-22 18:14:33.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,78,Kirmizi,Cok Yogun,18,4
2025-07-04 20:49:11.274093,Altınyol (Anadolu Cad.),38.456,27.175,17,Yesil,Acik,20,4
2025-07-13 23:03:10.274093,Yeşildere Caddesi,38.405,27.155,28,Yesil,Acik,23,6
2025-12-23 01:04:36.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,29,Yesil,Acik,1,1
2025-12-02 18:22:35.274093,Yeşildere Caddesi,38.405,27.155,82,Kirmizi,Cok Yogun,18,1
2025-10-28 14:23:32.274093,Manas Bulvarı,38.45,27.2,24,Yesil,Acik,14,1
2025-08-30 23:02:26.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,23,5
2025-10-29 10:55:40.274093,Altınyol (Anadolu Cad.),38.456,27.175,19,Yesil,Acik,10,2
2025-12-03 17:34:58.274093,Talatpaşa Bulvarı,38.432,27.142,90,Kirmizi,Cok Yogun,17,2
2025-10-28 03:24:25.274093,Talatpaşa Bulvarı,38.432,27.142,13,Yesil,Acik,3,1
2025-09-01 20:06:11.274093,Altınyol (Anadolu Cad.),38.456,27.175,28,Yesil,Acik,20,0
2025-08-05 10:10:24.274093,Altınyol (Anadolu Cad.),38.456,27.175,13,Yesil,Acik,10,1
2025-11-22 11:00:43.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,29,Yesil,Acik,11,5
2025-10-01 06:18:40.274093,Altınyol (Anadolu Cad.),38.456,27.175,22,Yesil,Acik,6,2
2025-11-27 07:31:11.274093,Altınyol (Anadolu Cad.),38.456,27.175,80,Kirmizi,Cok Yogun,7,3
2025-08-19 01:16:36.274093,Altınyol (Anadolu Cad.),38.456,27.175,25,Yesil,Acik,1,1
2025-12-15 06:59:07.274093,Talatpaşa Bulvarı,38.432,27.142,16,Yesil,Acik,6,0
2025-11-29 21:30:43.274093,Yeşildere Caddesi,38.405,27.155,29,Yesil,Acik,21,5
2025-11-06 03:57:54.274093,Yeşildere Caddesi,38.405,27.155,19,Yesil,Acik,3,3
2025-07-24 16:32:18.274093,Yeşildere Caddesi,38.405,27.155,29,Yesil,Acik,16,3
2025-11-20 18:54:51.274093,Altınyol (Anadolu Cad.),38.456,27.175,90,Kirmizi,Cok Yogun,18,3
2025-11-18 19:01:16.274093,Talatpaşa Bulvarı,38.432,27.142,74,Kirmizi,Cok Yogun,19,1
2025-10-09 21:08:45.274093,Yeşildere Caddesi,38.405,27.155,28,Yesil,Acik,21,3
2025-10-25 10:01:22.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,24,Yesil,Acik,10,5
2025-12-03 14:05:46.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,14,2
2025-09-23 00:30:35.274093,Talatpaşa Bulvarı,38.432,27.142,16,Yesil,Acik,0,1
2025-11-15 10:37:42.274093,Talatpaşa Bulvarı,38.432,27.142,16,Yesil,Acik,10,5
2025-07-15 16:02:44.274093,Yeşildere Caddesi,38.405,27.155,11,Yesil,Acik,16,1
2025-09-12 00:46:17.274093,Altınyol (Anadolu Cad.),38.456,27.175,16,Yesil,Acik,0,4
2025-07-21 19:01:18.274093,Altınyol (Anadolu Cad.),38.456,27.175,79,Kirmizi,Cok Yogun,19,0
2025-11-04 10:08:06.274093,Altınyol (Anadolu Cad.),38.456,27.175,14,Yesil,Acik,10,1
2025-10-21 10:46:01.274093,Manas Bulvarı,38.45,27.2,29,Yesil,Acik,10,1
2025-10-06 08:01:25.274093,Altınyol (Anadolu Cad.),38.456,27.175,72,Kirmizi,Cok Yogun,8,0
2025-07-01 19:03:46.274093,Yeşildere Caddesi,38.405,27.155,72,Kirmizi,Cok Yogun,19,1
2025-12-20 12:26:00.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,25,Yesil,Acik,12,5
2025-07-02 02:52:20.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,2,2
2025-08-26 09:25:15.274093,Yeşildere Caddesi,38.405,27.155,78,Kirmizi,Cok Yogun,9,1
2025-11-23 08:42:41.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,13,Yesil,Acik,8,6
2025-08-06 13:06:30.274093,Talatpaşa Bulvarı,38.432,27.142,23,Yesil,Acik,13,2
2025-12-19 00:39:24.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,20,Yesil,Acik,0,4
2025-12-14 15:20:47.274093,Yeşildere Caddesi,38.405,27.155,65,Turuncu,Akici Yogun,15,6
2025-11-27 18:16:36.274093,Yeşildere Caddesi,38.405,27.155,91,Kirmizi,Cok Yogun,18,3
2025-12-06 17:32:26.274093,Altınyol (Anadolu Cad.),38.456,27.175,26,Yesil,Acik,17,5
2025-11-27 20:17:35.274093,Altınyol (Anadolu Cad.),38.456,27.175,12,Yesil,Acik,20,3
2025-10-10 00:21:19.274093,Altınyol (Anadolu Cad.),38.456,27.175,15,Yesil,Acik,0,4
2025-08-21 19:31:08.274093,Manas Bulvarı,38.45,27.2,88,Kirmizi,Cok Yogun,19,3
2025-10-19 10:40:41.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,26,Yesil,Acik,10,6
2025-10-11 12:53:50.274093,Talatpaşa Bulvarı,38.432,27.142,19,Yesil,Acik,12,5
2025-11-13 19:21:00.274093,Altınyol (Anadolu Cad.),38.456,27.175,82,Kirmizi,Cok Yogun,19,3
2025-10-22 10:19:40.274093,Yeşildere Caddesi,38.405,27.155,20,Yesil,Acik,10,2
2025-12-06 21:20:13.274093,Yeşildere Caddesi,38.405,27.155,19,Yesil,Acik,21,5
2025-08-27 01:29:27.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,20,Yesil,Acik,1,2
2025-09-09 07:56:46.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,69,Turuncu,Akici Yogun,7,1
2025-09-20 17:48:40.274093,Talatpaşa Bulvarı,38.432,27.142,13,Yesil,Acik,17,5
2025-11-29 06:36:39.274093,Talatpaşa Bulvarı,38.432,27.142,18,Yesil,Acik,6,5
2025-12-17 14:03:52.274093,Yeşildere Caddesi,38.405,27.155,26,Yesil,Acik,14,2
2025-08-31 19:34:19.274093,Yeşildere Caddesi,38.405,27.155,13,Yesil,Acik,19,6
2025-07-25 05:31:50.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,19,Yesil,Acik,5,4
2025-07-27 11:57:05.274093,Altınyol (Anadolu Cad.),38.456,27.175,14,Yesil,Acik,11,6
2025-07-15 17:24:23.274093,Manas Bulvarı,38.45,27.2,85,Kirmizi,Cok Yogun,17,1
2025-10-01 16:01:42.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,16,2
2025-07-11 02:05:29.274093,Altınyol (Anadolu Cad.),38.456,27.175,28,Yesil,Acik,2,4
2025-09-26 14:14:02.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,14,4
2025-09-26 03:31:52.274093,Talatpaşa Bulvarı,38.432,27.142,11,Yesil,Acik,3,4
2025-10-20 06:00:01.274093,Altınyol (Anadolu Cad.),38.456,27.175,23,Yesil,Acik,6,0
2025-08-20 09:43:23.274093,Talatpaşa Bulvarı,38.432,27.142,67,Turuncu,Akici Yogun,9,2
2025-08-30 23:25:56.274093,Manas Bulvarı,38.45,27.2,20,Yesil,Acik,23,5
2025-09-15 22:15:25.274093,Talatpaşa Bulvarı,38.432,27.142,29,Yesil,Acik,22,0
2025-06-28 20:45:20.274093,Talatpaşa Bulvarı,38.432,27.142,11,Yesil,Acik,20,5
2025-10-06 21:13:26.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,13,Yesil,Acik,21,0
2025-12-08 13:02:06.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,13,0
2025-07-16 14:54:24.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,18,Yesil,Acik,14,2
2025-08-27 02:29:39.274093,Altınyol (Anadolu Cad.),38.456,27.175,27,Yesil,Acik,2,2
2025-10-08 20:45:26.274093,Altınyol (Anadolu Cad.),38.456,27.175,22,Yesil,Acik,20,2
2025-11-10 05:15:21.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,5,0
2025-11-30 09:52:55.274093,Manas Bulvarı,38.45,27.2,14,Yesil,Acik,9,6
2025-10-10 16:56:15.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,16,4
2025-12-08 02:41:10.274093,Talatpaşa Bulvarı,38.432,27.142,21,Yesil,Acik,2,0
2025-08-15 09:52:49.274093,Altınyol (Anadolu Cad.),38.456,27.175,97,Kirmizi,Cok Yogun,9,4
2025-12-15 01:30:24.274093,Manas Bulvarı,38.45,27.2,29,Yesil,Acik,1,0
2025-08-18 13:25:28.274093,Yeşildere Caddesi,38.405,27.155,11,Yesil,Acik,13,0
2025-10-03 15:05:25.274093,Manas Bulvarı,38.45,27.2,27,Yesil,Acik,15,4
2025-08-16 05:52:43.274093,Talatpaşa Bulvarı,38.432,27.142,23,Yesil,Acik,5,5
2025-09-18 16:47:50.274093,Talatpaşa Bulvarı,38.432,27.142,24,Yesil,Acik,16,3
2025-09-16 00:25:27.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,29,Yesil,Acik,0,1
2025-07-02 21:51:06.274093,Yeşildere Caddesi,38.405,27.155,12,Yesil,Acik,21,2
2025-10-15 12:18:22.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,12,2
2025-07-23 13:13:43.274093,Talatpaşa Bulvarı,38.432,27.142,20,Yesil,Acik,13,2
2025-12-01 14:22:35.274093,Manas Bulvarı,38.45,27.2,21,Yesil,Acik,14,0
2025-12-24 14:06:30.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,21,Yesil,Acik,14,2
2025-09-27 22:10:44.274093,Manas Bulvarı,38.45,27.2,24,Yesil,Acik,22,5
2025-11-03 09:55:10.274093,Talatpaşa Bulvarı,38.432,27.142,81,Kirmizi,Cok Yogun,9,0
2025-07-27 13:48:33.274093,Altınyol (Anadolu Cad.),38.456,27.175,61,Turuncu,Akici Yogun,13,6
2025-07-17 20:13:32.274093,Yeşildere Caddesi,38.405,27.155,12,Yesil,Acik,20,3
2025-09-01 22:18:41.274093,Yeşildere Caddesi,38.405,27.155,21,Yesil,Acik,22,0
2025-10-09 14:36:28.274093,Manas Bulvarı,38.45,27.2,16,Yesil,Acik,14,3
2025-09-27 01:50:04.274093,Altınyol (Anadolu Cad.),38.456,27.175,27,Yesil,Acik,1,5
2025-08-19 11:42:23.274093,Yeşildere Caddesi,38.405,27.155,22,Yesil,Acik,11,1
2025-09-08 20:46:58.274093,Manas Bulvarı,38.45,27.2,12,Yesil,Acik,20,0
2025-10-05 05:52:13.274093,Yeşildere Caddesi,38.405,27.155,11,Yesil,Acik,5,6
2025-08-26 06:55:26.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,15,Yesil,Acik,6,1
2025-11-04 23:07:44.274093,Manas Bulvarı,38.45,27.2,18,Yesil,Acik,23,1
2025-11-20 02:36:53.274093,Talatpaşa Bulvarı,38.432,27.142,10,Yesil,Acik,2,3
2025-07-31 10:22:06.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,25,Yesil,Acik,10,3
2025-09-14 05:23:24.274093,Talatpaşa Bulvarı,38.432,27.142,15,Yesil,Acik,5,6
2025-07-19 14:10:40.274093,Altınyol (Anadolu Cad.),38.456,27.175,69,Turuncu,Akici Yogun,14,5
2025-10-06 10:45:03.274093,Manas Bulvarı,38.45,27.2,19,Yesil,Acik,10,0
2025-10-05 13:28:31.274093,Talatpaşa Bulvarı,38.432,27.142,51,Turuncu,Akici Yogun,13,6
2025-10-12 06:29:37.274093,Yeşildere Caddesi,38.405,27.155,19,Yesil,Acik,6,6
2025-10-03 05:08:51.274093,Yeşildere Caddesi,38.405,27.155,27,Yesil,Acik,5,4
2025-08-27 12:32:14.274093,Manas Bulvarı,38.45,27.2,23,Yesil,Acik,12,2
2025-12-19 20:13:32.274093,Altınyol (Anadolu Cad.),38.456,27.175,27,Yesil,Acik,20,4
2025-07-17 07:34:10.274093,Manas Bulvarı,38.45,27.2,67,Turuncu,Akici Yogun,7,3
2025-07-13 04:39:29.274093,Altınyol (Anadolu Cad.),38.456,27.175,11,Yesil,Acik,4,6
2025-07-17 17:54:26.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,92,Kirmizi,Cok Yogun,17,3
2025-12-16 17:13:22.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,88,Kirmizi,Cok Yogun,17,1
2025-12-18 07:11:57.274093,Yeşildere Caddesi,38.405,27.155,65,Turuncu,Akici Yogun,7,3
2025-12-12 03:20:39.274093,Altınyol (Anadolu Cad.),38.456,27.175,15,Yesil,Acik,3,4
2025-08-10 16:04:06.274093,Yeşildere Caddesi,38.405,27.155,41,Turuncu,Akici Yogun,16,6
2025-09-08 04:59:23.274093,Manas Bulvarı,38.45,27.2,10,Yesil,Acik,4,0
2025-08-23 05:30:25.274093,Talatpaşa Bulvarı,38.432,27.142,22,Yesil,Acik,5,5
2025-10-03 06:54:24.274093,Talatpaşa Bulvarı,38.432,27.142,17,Yesil,Acik,6,4
2025-07-20 22:33:29.274093,Yeşildere Caddesi,38.405,27.155,22,Yesil,Acik,22,6
2025-09-01 18:42:34.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,89,Kirmizi,Cok Yogun,18,0
2025-11-03 03:55:02.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,29,Yesil,Acik,3,0
2025-11-03 15:52:08.274093,Yeşildere Caddesi,38.405,27.155,15,Yesil,Acik,15,0
2025-09-23 12:25:37.274093,Yeşildere Caddesi,38.405,27.155,15,Yesil,Acik,12,1
2025-10-03 02:31:19.274093,Manas Bulvarı,38.45,27.2,17,Yesil,Acik,2,4
2025-08-21 06:40:24.274093,Altınyol (Anadolu Cad.),38.456,27.175,21,Yesil,Acik,6,3
2025-11-09 03:37:05.274093,Altınyol (Anadolu Cad.),38.456,27.175,19,Yesil,Acik,3,6
2025-12-07 17:13:39.274093,Manas Bulvarı,38.45,27.2,26,Yesil,Acik,17,6
2025-12-24 10:24:50.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,12,Yesil,Acik,10,2
2025-11-24 09:01:41.274093,Yeşildere Caddesi,38.405,27.155,74,Kirmizi,Cok Yogun,9,0
2025-09-09 17:37:44.274093,Talatpaşa Bulvarı,38.432,27.142,78,Kirmizi,Cok Yogun,17,1
2025-08-23 04:26:17.274093,Yeşildere Caddesi,38.405,27.155,20,Yesil,Acik,4,5
2025-12-03 07:03:56.274093,Manas Bulvarı,38.45,27.2,91,Kirmizi,Cok Yogun,7,2
2025-10-13 06:40:11.274093,Manas Bulvarı,38.45,27.2,13,Yesil,Acik,6,0
2025-11-01 01:06:48.274093,Altınyol (Anadolu Cad.),38.456,27.175,18,Yesil,Acik,1,5
2025-11-25 19:15:56.274093,Altınyol (Anadolu Cad.),38.456,27.175,78,Kirmizi,Cok Yogun,19,1
2025-08-07 05:41:38.274093,Yeşildere Caddesi,38.405,27.155,16,Yesil,Acik,5,3
2025-09-22 01:48:36.274093,Altınyol (Anadolu Cad.),38.456,27.175,21,Yesil,Acik,1,0
2025-11-12 18:52:55.274093,Manas Bulvarı,38.45,27.2,76,Kirmizi,Cok Yogun,18,2
2025-10-02 10:13:44.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,26,Yesil,Acik,10,3
2025-11-30 07:18:17.274093,Yeşildere Caddesi,38.405,27.155,17,Yesil,Acik,7,6
2025-11-02 06:38:21.274093,Manas Bulvarı,38.45,27.2,22,Yesil,Acik,6,6
2025-07-04 18:01:34.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,91,Kirmizi,Cok Yogun,18,4
2025-11-03 01:30:07.274093,Talatpaşa Bulvarı,38.432,27.142,10,Yesil,Acik,1,0
2025-11-17 11:42:43.274093,Yeşildere Caddesi,38.405,27.155,21,Yesil,Acik,11,0
2025-11-27 22:46:13.274093,Altınyol (Anadolu Cad.),38.456,27.175,17,Yesil,Acik,22,3
2025-11-30 09:39:21.274093,Yeşildere Caddesi,38.405,27.155,14,Yesil,Acik,9,6
2025-07-28 10:20:54.274093,Talatpaşa Bulvarı,38.432,27.142,18,Yesil,Acik,10,0
2025-09-09 23:19:56.274093,Manas Bulvarı,38.45,27.2,12,Yesil,Acik,23,1
2025-07-04 23:22:55.274093,Talatpaşa Bulvarı,38.432,27.142,15,Yesil,Acik,23,4
2025-12-10 05:02:26.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,20,Yesil,Acik,5,2
2025-09-04 00:58:15.274093,Altınyol (Anadolu Cad.),38.456,27.175,14,Yesil,Acik,0,3
2025-06-30 02:39:54.274093,Talatpaşa Bulvarı,38.432,27.142,18,Yesil,Acik,2,0
2025-07-18 20:32:45.274093,Talatpaşa Bulvarı,38.432,27.142,14,Yesil,Acik,20,4
2025-07-28 13:22:57.274093,Yeşildere Caddesi,38.405,27.155,25,Yesil,Acik,13,0
2025-07-04 00:57:13.274093,Manas Bulvarı,38.45,27.2,21,Yesil,Acik,0,4
2025-10-11 00:18:09.274093,Talatpaşa Bulvarı,38.432,27.142,27,Yesil,Acik,0,5
2025-10-16 21:27:39.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,18,Yesil,Acik,21,3
2025-11-15 04:14:16.274093,Talatpaşa Bulvarı,38.432,27.142,28,Yesil,Acik,4,5
2025-09-13 07:57:44.274093,Manas Bulvarı,38.45,27.2,17,Yesil,Acik,7,5
2025-11-07 08:25:35.274093,Yeşildere Caddesi,38.405,27.155,72,Kirmizi,Cok Yogun,8,4
2025-08-09 03:03:45.274093,Yeşildere Caddesi,38.405,27.155,12,Yesil,Acik,3,5
2025-11-08 02:27:12.274093,Yeşildere Caddesi,38.405,27.155,28,Yesil,Acik,2,5
2025-07-17 18:38:31.274093,Yeşildere Caddesi,38.405,27.155,75,Kirmizi,Cok Yogun,18,3
2025-10-17 01:32:53.274093,Mustafa Kemal Sahil Blv,38.4115,27.128,14,Yesil,Acik,1,4
